0.693496,-1.084664,1.253203,0.547647
1.155085,-1.791770,1.090841,0.200412
1.476253,1.922620,1.043944,-0.164419
0.454625,0.457947,1.017576,-2.401476
0.584707,0.281799,-0.478797,-1.856602
-1.221177,-0.959130,0.901730,-0.402918
-0.758824,-0.220701,-0.351469,-0.858736
0.766865,-0.644247,0.828068,0.981927
0.409653,-1.861367,1.249856,0.115577
1.738105,-1.056849,0.888797,0.214560
-1.395765,-0.612003,0.708319,-0.316667
-0.108894,-1.297555,1.581539,-0.098304
1.920190,-1.020845,0.881739,0.175286
0.766809,-0.597214,0.740788,1.026341
-1.618390,0.953237,0.862562,0.247909
-0.508288,0.122898,-2.253012,1.670515
1.334520,-0.456669,0.602736,0.307941
1.197990,-1.774661,1.081559,0.202300
-0.134817,0.721756,2.729803,0.669634
-0.574514,0.772952,1.310826,1.032380
1.613469,-1.205054,0.930009,0.236440
0.399368,0.249835,-0.971112,-4.051974
0.748953,-1.380472,1.221025,0.339864
-1.080558,1.912409,1.106947,0.177534
-0.014061,1.398228,1.511339,0.010285
0.456033,-1.171734,1.466123,0.427601
-0.957284,-0.462486,0.450121,-0.693083
-1.092906,0.990245,0.954798,0.457536
0.407967,-1.299063,1.442531,0.308369
-0.905787,1.526363,1.152091,0.278631
-1.318032,1.549974,1.038819,0.238429
-1.671210,0.688417,0.782708,0.215600
-1.448741,-0.296463,0.579456,-0.179635
1.056775,0.390029,0.400872,-0.511976
0.015358,-0.304993,11.667029,1.077569
-0.317461,-0.858657,1.906234,-0.776227
1.189855,1.107949,0.973066,-0.377354
-1.122937,-1.079704,0.983833,-0.411756
0.687937,-0.516657,0.623444,1.297439
1.114315,0.729281,0.774331,-0.516706
-0.835797,0.401566,0.273211,0.907969
-0.256119,0.957603,1.881818,0.508061
-1.654284,0.240377,0.656943,0.101845
-1.520571,-1.661633,1.017442,-0.196343
-0.487191,1.652200,1.283105,0.182863
0.016693,-1.557780,1.411941,0.008830
1.347491,-1.336466,0.997720,0.277624
1.030183,-1.460726,1.105060,0.294831
1.905489,-1.135145,0.903213,0.178754
